event_time,available_time,retrieval_time,open,high,low,close,adj_close,volume
2016-05-12 00:00:00+00:00,2016-05-13T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52130.33984375,52130.33984375,51458.48046875,51458.48046875,51458.48046875,0
2016-05-13 00:00:00+00:00,2016-05-14T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51458.48046875,51602.55078125,50923.421875,51602.55078125,51602.55078125,0
2016-05-16 00:00:00+00:00,2016-05-17T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51602.55078125,52496.140625,51602.55078125,52412.6796875,52412.6796875,0
2016-05-17 00:00:00+00:00,2016-05-18T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52412.6796875,53001.80859375,52223.8515625,52528.83984375,52528.83984375,0
2016-05-18 00:00:00+00:00,2016-05-19T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52528.83984375,52899.140625,52267.87109375,52797.23046875,52797.23046875,0
2016-05-19 00:00:00+00:00,2016-05-20T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52797.23046875,52797.23046875,52094.91015625,52370.1015625,52370.1015625,0
2016-05-20 00:00:00+00:00,2016-05-21T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52370.1015625,53057.01171875,52370.1015625,52638.25,52638.25,0
2016-05-23 00:00:00+00:00,2016-05-24T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52638.25,52638.25,52219.55078125,52628.62109375,52628.62109375,0
2016-05-24 00:00:00+00:00,2016-05-25T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52628.62109375,53169.71875,52431.859375,53050.76171875,53050.76171875,0
2016-05-25 00:00:00+00:00,2016-05-26T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53050.76171875,53828.62109375,53050.76171875,53721.87890625,53721.87890625,0
2016-05-26 00:00:00+00:00,2016-05-27T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53721.87890625,54393.12890625,53721.87890625,53921.0,53921.0,0
2016-05-27 00:00:00+00:00,2016-05-28T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53921.0,54266.171875,53919.41015625,54105.37109375,54105.37109375,0
2016-05-30 00:00:00+00:00,2016-05-31T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,54105.37109375,54501.3203125,54030.30078125,54474.08984375,54474.08984375,0
2016-05-31 00:00:00+00:00,2016-06-01T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,54474.08984375,54704.21875,53905.2109375,53905.2109375,53905.2109375,0
2016-06-01 00:00:00+00:00,2016-06-02T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53905.2109375,53905.2109375,53478.98046875,53518.359375,53518.359375,0
2016-06-02 00:00:00+00:00,2016-06-03T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53518.359375,54023.80859375,53518.359375,53716.91015625,53716.91015625,0
2016-06-03 00:00:00+00:00,2016-06-04T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53716.91015625,54259.359375,53716.91015625,54259.359375,54259.359375,0
2016-06-06 00:00:00+00:00,2016-06-07T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,54259.359375,54259.359375,53654.30859375,53990.76171875,53990.76171875,0
2016-06-07 00:00:00+00:00,2016-06-08T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53990.76171875,54422.23828125,53963.48046875,54305.73046875,54305.73046875,0
2016-06-08 00:00:00+00:00,2016-06-09T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,54305.73046875,54305.73046875,53854.91015625,53960.1796875,53960.1796875,0
2016-06-09 00:00:00+00:00,2016-06-10T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53960.1796875,53960.1796875,53297.078125,53353.87109375,53353.87109375,0
2016-06-10 00:00:00+00:00,2016-06-11T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53353.87109375,53390.19140625,53004.390625,53175.1484375,53175.1484375,0
2016-06-13 00:00:00+00:00,2016-06-14T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53175.1484375,53175.1484375,52510.33984375,52511.51953125,52511.51953125,0
2016-06-14 00:00:00+00:00,2016-06-15T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52511.51953125,52511.51953125,51394.30859375,51394.30859375,51394.30859375,0
2016-06-15 00:00:00+00:00,2016-06-16T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51394.30859375,52026.7109375,51394.30859375,52026.7109375,52026.7109375,0
